dataset,explainer,n_trees,max_depth,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,facet_k
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.168259144,0.008412957,20,12
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.638420582,0.031921029,20,14
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.168166399,0.00840832,20,13
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.176290989,0.008814549,20,14
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.18875289,0.009437644,20,15
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.191788197,0.00958941,20,16
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.636483669,0.031824183,20,15
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.197293758,0.009864688,20,17
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.200736761,0.010036838,20,18
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.204020023,0.010201001,20,19
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.638193607,0.03190968,20,16
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.204742432,0.010237122,20,20
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.217850447,0.010892522,20,21
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.218592882,0.010929644,20,22
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.652359247,0.032617962,20,17
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.218110323,0.010905516,20,23
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.217657804,0.01088289,20,24
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.653353691,0.032667685,20,18
vertebral,FACETIndex,100,,4,0.822580645,0.804347826,0.948717949,0.870588235,1,0.068101748,,3.55,22.74870348,0.228516102,0.011425805,20,25
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.647050142,0.032352507,20,19
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.679071665,0.033953583,20,20
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.679209471,0.033960474,20,21
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.720782042,0.036039102,20,22
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.71937108,0.035968554,20,23
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.719453573,0.035972679,20,24
glass,FACETIndex,100,,5,0.848484848,0.842105263,0.888888889,0.864864865,1,0.193543465,,6,18.55535984,0.723572016,0.036178601,20,25
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,2.511785984,0.125589299,20,1
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,2.843517303,0.142175865,20,2
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,2.909094572,0.145454729,20,3
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,2.987652302,0.149382615,20,4
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.064991236,0.153249562,20,5
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.110686064,0.005534303,20,1
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.129834175,0.006491709,20,2
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.166006088,0.158300304,20,6
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.179504156,0.008975208,20,3
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.210902452,0.010545123,20,4
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.215044022,0.010752201,20,5
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.227788448,0.011389422,20,6
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.254533052,0.012726653,20,7
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.263080835,0.013154042,20,8
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.29994607,0.014997303,20,9
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.315407515,0.015770376,20,10
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.347962856,0.017398143,20,11
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.347887278,0.017394364,20,12
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.352146864,0.017607343,20,13
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.195311546,0.159765577,20,7
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.358503819,0.017925191,20,14
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.368229628,0.018411481,20,15
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.37733078,0.018866539,20,16
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.376339436,0.018816972,20,17
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.376155615,0.018807781,20,18
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.388814688,0.019440734,20,19
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.441208124,0.022060406,20,20
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.44259882,0.022129941,20,21
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.257882595,0.16289413,20,8
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.442378998,0.02211895,20,22
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.444228888,0.022211444,20,23
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.448763847,0.022438192,20,24
magic,FACETIndex,100,,5,0.878023134,0.875864719,0.941735537,0.907606531,1,0.09706865,,9.05,33.10940766,0.446671724,0.022333586,20,25
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.426626205,0.17133131,20,9
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.423208952,0.171160448,20,10
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.459177494,0.172958875,20,11
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.468213558,0.173410678,20,12
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.476773262,0.173838663,20,13
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.469462872,0.173473144,20,14
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.559847832,0.177992392,20,15
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.574095011,0.178704751,20,16
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.583839893,0.179191995,20,17
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.65414381,0.182707191,20,18
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,0.446043968,0.022302198,20,1
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,0.666743279,0.033337164,20,2
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.633324862,0.181666243,20,19
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,0.842710733,0.042135537,20,3
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.010328293,0.050516415,20,4
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.108315229,0.055415761,20,5
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.709274769,0.185463738,20,20
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.221389294,0.061069465,20,6
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.361772776,0.068088639,20,7
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.424681902,0.071234095,20,8
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.621847391,0.18109237,20,21
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.436291933,0.071814597,20,9
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.469230652,0.073461533,20,10
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.655408382,0.182770419,20,22
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.656551838,0.082827592,20,11
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.670893431,0.083544672,20,12
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.789701223,0.089485061,20,13
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.70781374,0.185390687,20,23
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.797823429,0.089891171,20,14
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.793433428,0.089671671,20,15
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.727811098,0.186390555,20,24
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.803603172,0.090180159,20,16
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.81196928,0.090598464,20,17
cancer,FACETIndex,100,,5,0.956140351,0.931818182,0.953488372,0.942528736,1,0.351885216,,12.5,24.91282272,3.708158016,0.185407901,20,25
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.816961527,0.090848076,20,18
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.822811842,0.091140592,20,19
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.82871294,0.091435647,20,20
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.828671217,0.091433561,20,21
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.842155457,0.092107773,20,22
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.84815979,0.09240799,20,23
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.856738329,0.092836916,20,24
spambase,FACETIndex,100,,5,0.963043478,0.966005666,0.939393939,0.952513966,1,0.117631315,,17.6,35.30963731,1.858640671,0.092932034,20,25
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.051850319,0.002592516,20,1
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.075510979,0.003775549,20,2
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.085540771,0.004277039,20,3
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.101374865,0.005068743,20,4
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.103607178,0.005180359,20,5
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.127403975,0.006370199,20,6
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.138693333,0.006934667,20,7
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.139106274,0.006955314,20,8
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.144654751,0.007232738,20,9
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.146810055,0.007340503,20,10
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.152220726,0.007611036,20,11
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.161481857,0.008074093,20,12
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.162739038,0.008136952,20,13
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.17154026,0.008577013,20,14
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.189012766,0.009450638,20,15
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.190948725,0.009547436,20,16
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.199906588,0.009995329,20,17
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.202131033,0.010106552,20,18
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.203556776,0.010177839,20,19
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.203631878,0.010181594,20,20
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.206441402,0.01032207,20,21
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.235769272,0.011788464,20,22
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.245330572,0.012266529,20,23
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.252573729,0.012628686,20,24
vertebral,FACETIndex,100,,5,0.838709677,0.837209302,0.923076923,0.87804878,1,0.063691792,,4.45,22.52117848,0.252082109,0.012604105,20,25
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.39108181,0.01955409,20,1
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.450259924,0.022512996,20,2
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.449327707,0.022466385,20,3
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.462936401,0.02314682,20,4
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.461326361,0.023066318,20,5
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.461824894,0.023091245,20,6
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.464818239,0.023240912,20,7
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.481420279,0.024071014,20,8
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.478984594,0.02394923,20,9
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.48482132,0.024241066,20,10
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.516991377,0.025849569,20,11
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.519484282,0.025974214,20,12
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.520846844,0.026042342,20,13
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.522524595,0.02612623,20,14
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.555184603,0.02775923,20,15
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.570691824,0.028534591,20,16
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.572752714,0.028637636,20,17
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.571063757,0.028553188,20,18
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.572845936,0.028642297,20,19
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.570217609,0.02851088,20,20
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.577168941,0.028858447,20,21
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.578012228,0.028900611,20,22
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.57788682,0.028894341,20,23
glass,FACETIndex,100,,6,0.878787879,0.933333333,0.823529412,0.875,1,0.137463493,,5.35,19.00555182,0.580146551,0.029007328,20,24
